tweet,stemming,label
"Penjabat gubernur akan dilantik bersamaan dengan pemindahan status provinsi ibu kota negara, sebagaimana bunyi Pasal 9 pada RUU IKN tersebut.","['jabat', 'gubernur', 'lantik', 'sama', 'pindah', 'status', 'provinsi', 'kota', 'negara', 'bunyi', 'pasal', 'ruu', 'ikn']",1.0
"Gubernur di Ibu Kota Negara (IKN) yang baru di Kalimantan Timur kita dengar.
.
.

Sebagai Ibu Kota Negara, provinsi tersebut akan menjadi tempat kedudukan bagi lembaga negara, perwakilan negara asing, dan hingga perwakilan organisasi internasional.","['gubernur', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'dengar', 'kota', 'negara', 'provinsi', 'duduk', 'lembaga', 'negara', 'wakil', 'negara', 'asing', 'wakil', 'organisasi', 'internasional']",1.0
Pemerintah @jokowi telah menyiapkan desain awal pembangunan ibu kota baru di Kalimantan Timur (Kaltim) melalui Rancangan Undang-Undang Ibu Kota Negara (RUU IKN). Termasuk untuk pengisian calon pemimpin di ibu kota barutersebut. https://t.co/fBajjCJ5ql,"['perintah', 'desain', 'bangun', 'kota', 'kalimantan', 'timur', 'kaltim', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn', 'isi', 'calon', 'pimpin', 'kota', 'barutersebut']",1.0
"PROYEK IKN....Apakah IBU PERTIWI SEJATI....

Nyewa TANAH... Milik nya SENDIRI...

Untuk.. IBU KOTA NEGARA Baru??

Dimanakah... SEJATI nya.  
Kedaulatan BANGSA Indonesia?

Prudential...itu LEBIH Paripurna..

Drpd Grusa Grusu... Buru Buru...

Menyesali.... Kebijakan2 di..
DUNGU.","['proyek', 'iknapakah', 'pertiwi', 'sejati', 'nyewa', 'tanah', 'milik', 'kota', 'negara', 'mana', 'sejati', 'daulat', 'bangsa', 'indonesia', 'prudentialitu', 'paripurna', 'grusa', 'grusu', 'buru', 'buru', 'sali', 'bijak', 'dungu']",0.0
🥉Juara 3 : Umbrella Solar Spray Tower (USST) dari SMAIT Al Uswah Surabaya dengan judul “Umbrella Solar Spray Tower (USST) sebagai Pengembangan Teknologi dan Sains dalam Membangun Kesiapan Kalimantan sebagai Ibu Kota Negara (IKN) Baru”,"['juara', 'umbrella', 'solar', 'spray', 'tower', 'usst', 'smait', 'uswah', 'surabaya', 'judul', 'umbrella', 'solar', 'spray', 'tower', 'usst', 'kembang', 'teknologi', 'sains', 'bangun', 'kesiap', 'kalimantan', 'kota', 'negara', 'ikn']",1.0
"Semakin terang di balik pemindahan Ibu Kota Negara.
Presiden Jokowi sempat menyinggung beberapa nama calon Kepala Otorita IKN, yakni Basuki Tjahaja Purnama alias Ahok beserta tiga nama lain dg latar belakang berbeda.
https://t.co/NdSdzRs1zp","['terang', 'pindah', 'kota', 'negara', 'presiden', 'jokowi', 'singgung', 'nama', 'calon', 'kepala', 'otorita', 'ikn', 'basuki', 'tjahaja', 'purnama', 'alias', 'ahok', 'serta', 'nama', 'latar', 'beda']",1.0
"Selain itu, pemerintah juga ancang-ancang untuk mengeluarkan kebijakan pungutan pajak khusus ibu kota baru. Rencana tersebut dimasukkan ke dalam Rancangan Undang-undang Ibu Kota Negara (RUU IKN).

 https://t.co/kV2QIboIgp","['perintah', 'ancangancang', 'keluar', 'bijak', 'pungut', 'pajak', 'kota', 'rencana', 'masuk', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn']",1.0
#mostpop Proyek ibu kota negara (IKN) di Kaltim membutuhkan dana Rp 466 triliun. Salah satu sumber dananya dari pajak. https://t.co/WTuMQPwD2q,"['proyek', 'kota', 'negara', 'ikn', 'kaltim', 'butuh', 'dana', 'rp', 'triliun', 'salah', 'sumber', 'dana', 'pajak']",1.0
"Semg yg memimpin adl org yg capable, terpercaya dan berintegritas tinggi untuk memimpin otorita Ibu Kota Negara (IKN), sy yakin pak @jokowi memiliki pilihan yg tepat. https://t.co/3oof3k2X4j","['semg', 'pimpin', 'capable', 'percaya', 'integritas', 'pimpin', 'otorita', 'kota', 'negara', 'ikn', 'milik', 'pilih']",1.0
"Pemerintah telah menyiapkan dasar pembangunan ibu kota negara (IKN) di Kalimantan Timur. 
https://t.co/0YXh96ok4H","['perintah', 'dasar', 'bangun', 'kota', 'negara', 'ikn', 'kalimantan', 'timur']",1.0
"Pemerintahan Khusus IKN (Ibu Kota Negara) di pimpin oleh kepala otorita IKN &amp; di bantu oleh seorg Wakil Kepala Otorita yg di tunjuk,di angkat &amp; di berhentikan lgsg oleh Presiden. (RUU IKN pasal 9). https://t.co/TxhOmikfCH","['perintah', 'ikn', 'kota', 'negara', 'pimpin', 'kepala', 'otorita', 'ikn', 'bantu', 'wakil', 'kepala', 'otorita', 'tunjukdi', 'angkat', 'henti', 'presiden', 'ruu', 'ikn', 'pasal']",1.0
"Bursa Calon Pimpinan Ibu Kota Negara (IKN) Baru, Ahok Hingga Azwar Anas https://t.co/qiIdxQO8ec","['bursa', 'calon', 'pimpin', 'kota', 'negara', 'ikn', 'ahok', 'azwar', 'anas']",1.0
"@dean_smd @DzauZie IKN =ibu kota negara
#ProyekKeretaAseng
#ProyekKeretaAseng","['ikn', 'kota', 'negara']",1.0
"1. Hai #SobatSetneg! Pemerintah meneguhkan komitmen membangun ibu kota baru melalui penyerahan Surat Presiden (Surpres) terkait Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) ke DPR. 

#TangguhTumbuh 
#KemensetnegRI https://t.co/8jP8tkjKbC","['perintah', 'teguh', 'komitmen', 'bangun', 'kota', 'serah', 'surat', 'presiden', 'surpres', 'kait', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn', 'dpr']",1.0
"Hai #SobatSetneg! Pemerintah meneguhkan komitmen membangun ibu kota baru melalui penyerahan Surat Presiden (Surpres) terkait Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) ke DPR. 

#TangguhTumbuh 
#KemensetnegRI https://t.co/92mWrmfZkM","['perintah', 'teguh', 'komitmen', 'bangun', 'kota', 'serah', 'surat', 'presiden', 'surpres', 'kait', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn', 'dpr']",1.0
"Perlu percepatan pembangunan di kawasan timur Indonesia sebagai penghubung antara calon Ibu Kota Negara (IKN), yang terletak di Pulau Kalimantan dengan daerah-daerah sekitarnya

#Kalimantan #IbuKotaNegara #infoindonesia
https://t.co/MYfmX14bO3","['cepat', 'bangun', 'kawasan', 'timur', 'indonesia', 'hubung', 'calon', 'kota', 'negara', 'ikn', 'letak', 'pulau', 'kalimantan', 'daerahdaerah']",1.0
Proyek ibu kota negara (IKN) di Kaltim membutuhkan dana Rp 466 triliun. Salah satu sumber dananya dari pajak. https://t.co/0y38acXr5E,"['proyek', 'kota', 'negara', 'ikn', 'kaltim', 'butuh', 'dana', 'rp', 'triliun', 'salah', 'sumber', 'dana', 'pajak']",1.0
Proyek ibu kota negara (IKN) di Kaltim membutuhkan dana Rp 466 triliun. Salah satu sumber dananya dari pajak. https://t.co/AmQbcW3Pk2,"['proyek', 'kota', 'negara', 'ikn', 'kaltim', 'butuh', 'dana', 'rp', 'triliun', 'salah', 'sumber', 'dana', 'pajak']",1.0
"https://t.co/ZKLPAbJ8yc

Proyek ibu kota negara (IKN) di Kaltim membutuhkan dana Rp 466 triliun. Salah satu sumber dananya dari pajak.","['proyek', 'kota', 'negara', 'ikn', 'kaltim', 'butuh', 'dana', 'rp', 'triliun', 'salah', 'sumber', 'dana', 'pajak']",1.0
"AYO BERGABUNG BERSAMA KAMI 

Penerimaan Polri Dalam Rangka Persiapan Ibu Kota Negara (IKN) T.A. 2022

Untuk Informasi Selengkapnya :
https://t.co/pceNbiQHt8. https://t.co/s3q3G4oG69","['ayo', 'gabung', 'terima', 'polri', 'rangka', 'siap', 'kota', 'negara', 'ikn', 'informasi', 'lengkap']",1.0
"Dari draf rancangan undang-undang ibu kota negara (IKN) muncul sejumlah narasi bahwa IKN tidak akan ada gubernur dan juga jajaran dari DPRD.

Klik untuk baca selengkapnya! https://t.co/0x55NFdgUi","['draf', 'rancang', 'undangundang', 'kota', 'negara', 'ikn', 'muncul', 'narasi', 'ikn', 'gubernur', 'jajar', 'dprd', 'klik', 'baca', 'lengkap']",1.0
"Ekonom Senior Faisal Basri dengan tegas meminta pemerintah menghentikan proyek pembangunan Ibu Kota Negara (IKN) baru, food estate hingga kereta cepat.

Sebab, semua proyek itu tidak begitu mendesak.

#SkandalBUMNGate
#SkandalBUMNGate","['ekonom', 'senior', 'faisal', 'basri', 'perintah', 'henti', 'proyek', 'bangun', 'kota', 'negara', 'ikn', 'food', 'estate', 'kereta', 'cepat', 'proyek', 'desak']",1.0
"Mungkin, ibu kota negara baru diarahkan untuk menjadi ""capital city"" yg bener2 kapitalisme. SOP pemerintahan IKN itu kan kayak SOP perusahaan.  Ruang publiknya kecil, bahkan nyaris ga ada. Calon2 kepala yang namanya keluar aja kan yang ""cocok"" dgn kapitalisme.
Mungkin, lho ya....","['kota', 'negara', 'arah', 'capital', 'city', 'kapitalisme', 'sop', 'perintah', 'ikn', 'sop', 'usaha', 'ruang', 'publik', 'calon', 'kepala', 'nama', 'cocok', 'kapitalisme']",0.0
"Ibu Kota Negara Baru, Polda Kaltim Kawal Pembangunan IKN di PPU https://t.co/6IvDzd9I2N","['kota', 'negara', 'polda', 'kaltim', 'kawal', 'bangun', 'ikn', 'ppu']",1.0
"Menteri Sekretaris Negara Pratikno menyampaikan ibu kota negara (IKN) baru di Kalimantan Timur tidak sekadar menjadi kantor pemerintahan saja, melainkan juga akan menjadi motor dan katalis kemajuan Indonesia ke depan.

@jokowi #indonesiamaju https://t.co/qlc47OQzv9","['menteri', 'sekretaris', 'negara', 'pratikno', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kantor', 'perintah', 'motor', 'katalis', 'maju', 'indonesia']",1.0
"Ibu Kota Baru Dipimpin Kayak Presiden 🙄

Otorita IKN merupakan lembaga pemerintah setingkat kementerian yang akan dibentuk untuk melaksanakan persiapan, pembangunan, &amp; pemindahan ibu kota negara serta penyelenggaraan Pemerintahan Khusus IKN. https://t.co/rgtNc5g8mr","['kota', 'pimpin', 'presiden', 'otorita', 'ikn', 'lembaga', 'perintah', 'tingkat', 'menteri', 'bentuk', 'laksana', 'siap', 'bangun', 'pindah', 'kota', 'negara', 'selenggara', 'perintah', 'ikn']",0.0
Sepertinya pemerintah kita punya cara sendiri untuk mengevaluasi otonomi yaitu dengan mereduksi posisi dari kepala daerah yang akan menjabat di Ibu Kota Negara Baru (IKN). #amanatinstitute https://t.co/nMP8gdu7U2,"['perintah', 'evaluasi', 'otonomi', 'reduksi', 'posisi', 'kepala', 'daerah', 'jabat', 'kota', 'negara', 'ikn']",1.0
"Iya, udah diulas di artikelnya itu bang, menurut RUU IKN, otorita jadi penanggung jawab semua pembangunan ibu kota baru. Badan Otorita juga dibentuk untuk persiapan, pembangunan dan pemindahan Ibu Kota Negara yang baru. https://t.co/1ysXsgru10","['ulas', 'artikel', 'bang', 'ruu', 'ikn', 'otorita', 'tanggung', 'bangun', 'kota', 'badan', 'otorita', 'bentuk', 'siap', 'bangun', 'pindah', 'kota', 'negara']",1.0
"Penerapan teknologi untuk membuat sistem transportasi cerdas di Ibu Kota Negara (IKN) baru menjadi peluang sekaligus tantangan bagi pemerintah, akademisi, pelaku usaha, dan pihak terkait lainnya.

#ibukotanegarabaru #kaltim #ibukotanegara #IKN #IKNkaltim #ibukotaindonesia https://t.co/BwlSkJsgVK","['terap', 'teknologi', 'sistem', 'transportasi', 'cerdas', 'kota', 'negara', 'ikn', 'peluang', 'tantang', 'perintah', 'akademisi', 'laku', 'usaha', 'kait']",1.0
"""Pendanaan untuk persiapan, pembangunan, dan pemindahan Ibu Kota Negara, serta penyelenggaraan Pemerintahan Khusus IKN [...] bersumber ... 

#OknumAparatBrengsek
#OknumAparatBrengsek","['dana', 'siap', 'bangun', 'pindah', 'kota', 'negara', 'selenggara', 'perintah', 'ikn', 'sumber']",0.0
"Keseriusan Presiden Joko Widodo untuk memindahkan ibu kota negara nampaknya makin nyata.

Tercermin Surat Presiden (Supres) dan Rancangan Undang-Undang IKN yang disampaikan ke DPR RI.

Dana Rp 466 T, Dari APBN Lagi?

#OknumAparatBrengsek
#OknumAparatBrengsek

*Salam2DJ*
~utas~","['serius', 'presiden', 'joko', 'widodo', 'pindah', 'kota', 'negara', 'nampaknya', 'cermin', 'surat', 'presiden', 'supres', 'rancang', 'undangundang', 'ikn', 'dpr', 'ri', 'dana', 'rp', 'apbn', 'salamdj', 'utas']",0.0
Mensesneg Pratikno mengatakan melalui RUU IKN- Ibu Kota Negara pemerintah ingin membangun sentra inovasi yang berkelanjutan dan menjadi sumber inspirasi dan sekaligus motor kemajuan Indonesia ke depan. #IndonesiaMaju https://t.co/ABd3wT4QeN,"['mensesneg', 'pratikno', 'ruu', 'ikn', 'kota', 'negara', 'perintah', 'bangun', 'sentra', 'inovasi', 'lanjut', 'sumber', 'inspirasi', 'motor', 'maju', 'indonesia']",1.0
"mo ada Gubernur atau tidak di IKN, tolak aja!!! 
#TolakIKNBaru

Draf RUU IKN: Tak Ada Gubernur &amp; DPRD di Ibu Kota Negara Baru https://t.co/B0HfhzGEuT","['gubernur', 'ikn', 'tolak', 'draf', 'ruu', 'ikn', 'gubernur', 'dprd', 'kota', 'negara']",0.0
#mostpop Pemerintah akan pindah ke ibu kota negara (IKN) yang baru di Kalimantan Timur (Kaltim). Bagaimana nasib kantor pemerintah yang di Jakarta? https://t.co/7cCvR8g31p,"['perintah', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim', 'nasib', 'kantor', 'perintah', 'jakarta']",0.0
"RUU IKN: Pemindahan Ibu Kota Dimulai 2024, secara bertahap, pindah Sebelum Jabatan Jokowi Berakhir
""Pemindahan status Ibu Kota Negara dari Provinsi Daerah Khusus Ibu Kota Jakarta ke IKN dilakukan pada semester I tahun 2024.
https://t.co/VUXmWFCsFu.
@SundaDayak @Yaspayelunggam1","['ruu', 'ikn', 'pindah', 'kota', 'tahap', 'pindah', 'jabat', 'jokowi', 'pindah', 'status', 'kota', 'negara', 'provinsi', 'daerah', 'kota', 'jakarta', 'ikn', 'semester']",1.0
Ibu Kota Negara akan dipimpin oleh Kepala Otorita IKN yang ditunjuk oleh Presiden. Seperti apa? https://t.co/81v32L0cjd,"['kota', 'negara', 'pimpin', 'kepala', 'otorita', 'ikn', 'presiden']",1.0
"Presiden @jokowi Gas Pol Infrastruktur. 

Menteri Sekretaris Negara Pratikno menyampaikan ibu kota negara (IKN) baru di Kalimantan Timur tidak sekadar menjadi kantor pemerintahan saja, melainkan juga akan menjadi motor dan katalis kemajuan Indonesia ke depan. https://t.co/F9cjf8BBXj","['presiden', 'gas', 'infrastruktur', 'menteri', 'sekretaris', 'negara', 'pratikno', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kantor', 'perintah', 'motor', 'katalis', 'maju', 'indonesia']",1.0
"Presiden @jokowi Gas Pol Infrastruktur. 

Menteri Sekretaris Negara Pratikno menyampaikan ibu kota negara (IKN) baru di Kalimantan Timur tidak sekadar menjadi kantor pemerintahan saja, melainkan juga akan menjadi motor dan katalis kemajuan Indonesia ke depan. https://t.co/3abMRa4uDB","['presiden', 'gas', 'infrastruktur', 'menteri', 'sekretaris', 'negara', 'pratikno', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kantor', 'perintah', 'motor', 'katalis', 'maju', 'indonesia']",1.0
"Presiden @jokowi Gas Pol Infrastruktur. 

Menteri Sekretaris Negara Pratikno menyampaikan ibu kota negara (IKN) baru di Kalimantan Timur tidak sekadar menjadi kantor pemerintahan saja, melainkan juga akan menjadi motor dan katalis kemajuan Indonesia ke depan. https://t.co/N4452gOUAj","['presiden', 'gas', 'infrastruktur', 'menteri', 'sekretaris', 'negara', 'pratikno', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kantor', 'perintah', 'motor', 'katalis', 'maju', 'indonesia']",1.0
Ibu Kota Negara (IKN) baru di Kalimantan Timur tidak akan mengusung seorang Gubernur seperti Ibu Kota DKI Jakarta saat ini. Ketua Otorita akan menjadi pemimpin di IKN berdasarkan RUU IKN. https://t.co/wcxqz6vC22,"['kota', 'negara', 'ikn', 'kalimantan', 'timur', 'usung', 'gubernur', 'kota', 'dki', 'jakarta', 'ketua', 'otorita', 'pimpin', 'ikn', 'dasar', 'ruu', 'ikn']",1.0
"Pindah Ibu Kota Negara terus mau dilakukan, padahal kesiapan tak memadai, baik segi pembiayaan, maupun pembangunan berbagai infrastruktur yang menunjang sebuah IKN.

Dengan bantuan JIN, Bandung Bondowoso saja gagal buat 1000 Candi Prambanan dalam semalam.

https://t.co/c7QULIFxLd","['pindah', 'kota', 'negara', 'kesiap', 'pada', 'segi', 'biaya', 'bangun', 'infrastruktur', 'tunjang', 'ikn', 'bantu', 'bandung', 'bondowoso', 'gagal', 'candi', 'prambanan', 'malam']",0.0
Pemerintah akan pindah ke ibu kota negara (IKN) yang baru di Kalimantan Timur (Kaltim). Bagaimana nasib kantor pemerintah yang di Jakarta? https://t.co/UvxnNkVsYH,"['perintah', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim', 'nasib', 'kantor', 'perintah', 'jakarta']",0.0
Pemerintah akan pindah ke ibu kota negara (IKN) yang baru di Kalimantan Timur (Kaltim). Bagaimana nasib kantor pemerintah yang di Jakarta? https://t.co/dYSEnUAJfh,"['perintah', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim', 'nasib', 'kantor', 'perintah', 'jakarta']",0.0
"Jokowi Gas Pol Infrastruktur 🥳

Ibu Kota Negara (IKN) baru di Kalimantan Timur tidak sekadar menjadi kantor Pemerintahan saja melainkan juga akan menjadi motor dan katalis kemajuan Indonesia kedepan https://t.co/vvtNvm0nx9","['jokowi', 'gas', 'infrastruktur', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kantor', 'perintah', 'motor', 'katalis', 'maju', 'indonesia', 'depan']",1.0
Draf RUU IKN: Di Ibu Kota Negara Baru Tidak Ada Gubernur &amp; DPRD https://t.co/2vkrVqPWV6,"['draf', 'ruu', 'ikn', 'kota', 'negara', 'gubernur', 'dprd']",1.0
RUU IKN: Kepala Otorita Ibu Kota Negara Ditunjuk Presiden https://t.co/sBlS0x8Ezq,"['ruu', 'ikn', 'kepala', 'otorita', 'kota', 'negara', 'presiden']",1.0
"RT @CNNIndonesia: RUU IKN, Ibu Kota Negara Dipindah ke Kaltim Semester I 2024 https://t.co/T4IxOYiyM3","['ruu', 'ikn', 'kota', 'negara', 'pindah', 'kaltim', 'semester']",1.0
"RUU IKN, Ibu Kota Negara Dipindah ke Kaltim Semester I 2024 https://t.co/ER2A0OEFhP","['ruu', 'ikn', 'kota', 'negara', 'pindah', 'kaltim', 'semester']",1.0
"(simak wawancara saya, 18 Oktober 2021)
Draf RUU IKN: Tak Ada Gubernur &amp; DPRD di Ibu Kota Negara Baru https://t.co/H6g2RFUyRd","['simak', 'wawancara', 'oktober', 'draf', 'ruu', 'ikn', 'gubernur', 'dprd', 'kota', 'negara']",1.0
Draf RUU IKN: Tak Ada Gubernur &amp; DPRD di Ibu Kota Negara Baru https://t.co/7GYNZZAJ4z,"['draf', 'ruu', 'ikn', 'gubernur', 'dprd', 'kota', 'negara']",1.0
"Ibu Kota Negara Baru Jadi Motor Kemajuan Indonesia

Menteri Sekretaris Negara Pratikno menyampaikan ibu kota negara (IKN) baru di Kalimantan Timur tidak sekadar menjadi kantor pemerintahan saja.

𝗝𝗼𝗸𝗼𝘄𝗶 𝗚𝗮𝘀 𝗣𝗼𝗹 𝗜𝗻𝗳𝗿𝗮𝘀𝘁𝗿𝘂𝗸𝘁𝘂𝗿 https://t.co/u7yj0x8w1l","['kota', 'negara', 'motor', 'maju', 'indonesia', 'menteri', 'sekretaris', 'negara', 'pratikno', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kantor', 'perintah']",1.0
"Menteri Sekretaris Negara Pratikno menyampaikan ibu kota negara (IKN) baru di Kalimantan Timur tidak sekadar menjadi kantor pemerintahan saja, melainkan juga akan menjadi motor dan katalis kemajuan Indonesia ke depan. https://t.co/a4yJafedfs","['menteri', 'sekretaris', 'negara', 'pratikno', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kantor', 'perintah', 'motor', 'katalis', 'maju', 'indonesia']",1.0
@FPKSDPRRI @JazuliJuwaini Wajar juga jika Fraksi PKS makin khawatir proyek Ibu Kota Negara (IKN) bisa bernasib sama dan akan membebani APBN secara besar-besaran…,"['wajar', 'fraksi', 'pks', 'khawatir', 'proyek', 'kota', 'negara', 'ikn', 'nasib', 'beban', 'apbn', 'besarbesaran']",0.0
"https://t.co/SBZrn6c5D9

Oleh : Eli Ermawati
Ibu Pegiat Literasi

Melansir dari KompasTv, Senin, (27/9/2021), proyek pembangunan IKN atau ibu kota negara baru terus berjalan di saat Indonesia masih menghadapi pandemi. Agenda besar ini tetap berjalan sesuai rencana.

#PenaElfira","['eli', 'ermawati', 'giat', 'literasi', 'lansir', 'kompastv', 'senin', 'proyek', 'bangun', 'ikn', 'kota', 'negara', 'jalan', 'indonesia', 'hadap', 'pandemi', 'agenda', 'jalan', 'sesuai', 'rencana']",1.0
#mostpop Pemerintah telah menyerahkan surat presiden yang melampiri draf Rancangan Undang-undang Ibu Kota Negara (RUU IKN) kepada DPR RI. RUU IKN memuat 34 pasal. https://t.co/RElfEF6PEZ,"['perintah', 'serah', 'surat', 'presiden', 'lampir', 'draf', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn', 'dpr', 'ri', 'ruu', 'ikn', 'muat', 'pasal']",1.0
"Sah! Status Ibu Kota Negara Pindah ke Kalimantan Timur akan dilaksanakn pada semester 1 tahun 2024…

#JokowiPresidenJenius ,tidak ada yang tidak mungkin kalau beliau berkehendak.. ini perlu nyali bukan paras kebo dandanan bedak baby😂😂

#IbukotaNegara
#IKN
#kalimantanTimur https://t.co/tFGS2eA4Ea","['sah', 'status', 'kota', 'negara', 'pindah', 'kalimantan', 'timur', 'dilaksanakn', 'semester', 'beliau', 'nyali', 'paras', 'kebo', 'dandan', 'bedak', 'baby']",1.0
Draf Rancangan Undang-undang Ibu Kota Negara (RUU IKN) telah diserahkan oleh pemerintah kepada DPR RI yang dilampiri bersamaan surat presiden (supres). https://t.co/nqeME3WLm2,"['draf', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn', 'serah', 'perintah', 'dpr', 'ri', 'lampir', 'sama', 'surat', 'presiden', 'supres']",1.0
"Ini baru pelaksanaan kereta cepat jkt-bandung 

Bagaimana dgn nantinya pelaksanaan pembangunan Ibu Kota Negara (IKN) baru yang telah direncanakan&amp;terkesan ""dipaksakan"" agar bisa terealisasi.

Kita perlu mengambil contoh bandara kertajati yg ""mangkrak"" https://t.co/sjRpQhAoWT https://t.co/OIqouX9wZd","['laksana', 'kereta', 'cepat', 'jktbandung', 'laksana', 'bangun', 'kota', 'negara', 'ikn', 'direncanakanampterkesan', 'paksa', 'realisasi', 'ambil', 'contoh', 'bandara', 'kertajati', 'mangkrak']",0.0
"Pemindahan Ibu Kota baru Negara Kesatuan Republik Indonesia ke kalimantan timur.
Strategi pemenuhan kebutuhan energi serta konsumsi energi :
- Menjadikan pembangunan IKN momentum mengembangkan sistem penyediaan energi kalimantan secara luas.","['pindah', 'kota', 'negara', 'satu', 'republik', 'indonesia', 'kalimantan', 'timur', 'strategi', 'penuh', 'butuh', 'energi', 'konsumsi', 'energi', 'jadi', 'bangun', 'ikn', 'momentum', 'kembang', 'sistem', 'sedia', 'energi', 'kalimantan', 'luas']",1.0
Detail lokasi calon ibu kota negara (IKN) di Kalimantan Timur (Kaltim) diungkap di dalam Rancangan Undang-undang Ibu Kota Negara (RUU IKN). Di mana? https://t.co/ZD1olOEiMK,"['detail', 'lokasi', 'calon', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim', 'ungkap', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn']",1.0
Pemindahan Ibu Kota Negara (IKN) Tidak Seluruhnya Dibebankan Pada APBN https://t.co/Dd41yGCjx3,"['pindah', 'kota', 'negara', 'ikn', 'beban', 'apbn']",1.0
"""Pimpinan Otorita IKN berkedudukan setingkat menteri dan bertanggung jawab atas pelaksanaan tugas dan fungsi Otorita IKN dalam pelaksanaan persiapan, pembangunan, dan pemindahan Ibu Kota Negara, serta penyelenggaraan Pemerintahan Khusus IKN,"". https://t.co/yJa7k8J3JT","['pimpin', 'otorita', 'ikn', 'keduduk', 'tingkat', 'menteri', 'tanggung', 'laksana', 'tugas', 'fungsi', 'otorita', 'ikn', 'laksana', 'siap', 'bangun', 'pindah', 'kota', 'negara', 'selenggara', 'perintah', 'ikn']",1.0
Pemerintah akan memindahkan lembaga negara hingga internasional ke ibu kota negara (IKN) di Kalimantan Timur (Kaltim). https://t.co/Pe9XpxEhPl,"['perintah', 'pindah', 'lembaga', 'negara', 'internasional', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim']",1.0
"Jika DPR RI yg ktnya Wakil Rakyat, sdh bermesraan dg Presiden, Maka akibatnya lbh buruk dari Taman Kanak Kanak !https://t.co/AMhNJ1b23V

Pemerintah Khusus Ibu Kota Negara (IKN) di Kalimantan Timur (Kaltim) bakal dipimpin oleh Otorita IKN.","['dpr', 'ri', 'wakil', 'rakyat', 'mesra', 'presiden', 'akibat', 'buruk', 'taman', 'kanak', 'kanak', 'perintah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim', 'pimpin', 'otorita', 'ikn']",0.0
Pemerintah telah menyerahkan surat presiden yang melampiri draf Rancangan Undang-undang Ibu Kota Negara (RUU IKN) kepada DPR RI. RUU IKN memuat 34 pasal. https://t.co/biBUXTJ2Iw,"['perintah', 'serah', 'surat', 'presiden', 'lampir', 'draf', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn', 'dpr', 'ri', 'ruu', 'ikn', 'muat', 'pasal']",1.0
Pemerintah Khusus Ibu Kota Negara (IKN) di Kalimantan Timur (Kaltim) bakal dipimpin oleh Otorita IKN. https://t.co/p0Ejqwh6l2,"['perintah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'kaltim', 'pimpin', 'otorita', 'ikn']",1.0
Pemerintah telah menyerahkan surat presiden yang melampiri draf Rancangan Undang-undang Ibu Kota Negara (RUU IKN) kepada DPR RI. RUU IKN memuat 34 pasal. https://t.co/5GkVkdj8LT,"['perintah', 'serah', 'surat', 'presiden', 'lampir', 'draf', 'rancang', 'undangundang', 'kota', 'negara', 'ruu', 'ikn', 'dpr', 'ri', 'ruu', 'ikn', 'muat', 'pasal']",1.0
"Evaluasi Menyeluruh Proyek-proyek Infrastruktur! Fraksi PKS makin khawatir proyek Ibu Kota Negara (IKN) bisa bernasib sama dan akan membebani APBN secara besar-besaran. ~ @JazuliJuwaini 
https://t.co/pUTIChbady","['evaluasi', 'proyekproyek', 'infrastruktur', 'fraksi', 'pks', 'khawatir', 'proyek', 'kota', 'negara', 'ikn', 'nasib', 'beban', 'apbn', 'besarbesaran']",0.0
Kementerian Perencanaan Pembangunan Nasional (PPN)/Bappenas memastikan proyek pembangunan ibu kota negara (IKN) di Kalimantan Timur masih terus berjalan. Dana tidak semua dr APBN melainkan dr Infestor https://t.co/6CnqGTzHGg,"['menteri', 'rencana', 'bangun', 'nasional', 'ppnbappenasmemastikan', 'proyek', 'bangun', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'jalan', 'dana', 'apbn', 'infestor']",1.0
