 ,tweet,target
2022-01-11,Pansus RUU IKN Sebut Tambang Ilegal di Kaltim Ancam Pembangunan Ibu Kota Negara https://t.co/Ct5u5AvHMG,0
2022-01-11,Pansus RUU IKN Sebut Tambang Ilegal di Kaltim Ancam Pembangunan Ibu Kota Negara https://t.co/5wK3ugZXUL,0
2022-01-11,Anggota Panitia Khusus (Pansus) Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) G. Budisatrio Djiwandono menyatakan pembangunan IKN akan turut meratakan pengembangan infrastruktur di wilayah Kalimantan Timur. https://t.co/8QvyeXak9j,1
2022-01-11,"Panitia Khusus (Pansus) Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) menyatakan, pembangunan IKN harus memberikan kesempatan kerja untuk warga sekitar.

#SmartNews @kompascom https://t.co/Ux6vWD6dFc",1
2022-01-11,"Sejumlah tokoh pendidikan di Kalimantan Timur  meminta agar pemerintah tidak hanya fokus membangun kawasan di sekitar Ibu Kota Negara (IKN) tapi juga di Kaltim secara keseluruhan.
 https://t.co/ePWG31qZbq",0
2022-01-11,"Pada tahun 2022, Waskita telah merencanakan sejumlah program jangka menengah seperti berpartisipasi pada proyek Ibu Kota Negara (IKN) baru di Kalimantan Timur, menggarap proyek di luar negeri melalui kerjasama G2G Indonesia dengan beberapa negara (seperti: Rumah Indonesia di",1
2022-01-11,"#InfoSaham

$WSKT

#WASKITA AKAN BERPARTISIPASI DALAM PROYEK IKN DI KALTIM TAHUN INI.

IQPlus, (10/1) - PT Waskita Karya (Persero) Tbk akan berpartisipasi dalam proyek pembangunan Ibu Kota Negara (#IKN) di Kalimantan Timur (Kaltim) pada tahun ini.

https://t.co/YeXDyyrkVI",1
2022-01-11,Anggota Pansus RUU Ibu Kota Negara G. Budisatrio Djiwandono menyebutkan penambangan ilegal di Kaltim mengancam pembangunan IKN baru. #TempoBisnis https://t.co/18mOWgHvzg,0
2022-01-11,"Utang Pemerintah capai Rp 6.713,24 triliun dalam laporan Kemenkeu RI. Demokrat pertanyakan anggaran pemindahan Ibu Kota Negara (IKN). https://t.co/pnXKc0wiMQ #PDBersamaRakyat Demokrat Bareng AHY",0
2022-01-11,"[LIVE NOW]
Konsultasi Publik Pansus RUU Ibu Kota Negara (IKN) di Universitas Mulawarman

https://t.co/xdlhL1oQjJ

#UNMUL #IKN #UNMULTV",1
2022-01-10,Konsultan properti Colliers Indonesia menilai Jakarta akan tetap berfungsi sebagai kota komersial dan bisnis jika Ibu Kota Negara (IKN) atau ibu kota baru resmi pindah ke Kalimantan Timur. https://t.co/zfUejPHWUe,1
2022-01-10,"LIVE NOW! #TalkHighlight ""Istana Garuda Di Ibu Kota Negara""

Bersama Seniman Tim Perancang Istana Garuda IKN, Nyoman Nuarta. 

https://t.co/ln3wziZRSp",1
2022-01-10,"Mau Bangun Ibu Kota Negara u/ siapa  ?

#Tolak_RUU_IKN
#Stop_Bicara_IKN",0
2022-01-10,"@geloraco @DPR_RI Mau Bangun Ibu Kota Negara u/ siapa  ?

#Tolak_RUU_IKN
#Stop_Bicara_IKN",0
2022-01-10,"IKN Prioritas Dibiayai APBN, Farid Gaban: Proyek Ibu Kota Negara Dijajakan Lewat Kebohongan https://t.co/Rp19JLcZD3",0
2022-01-10,"u/ Pansus IKN @DPR_RI yg sedang Studi Banding di KazakhsTAN u/buat RUU Ibu Kota Negara yg akan dibangun @jokowi di KalimanTAN.Sebab seTAN Proyek Hancurkan Negara

""Merasa Pintar"" Buat mu SOMBONG
""Pintar Merasa"" Buat mu WASPADA

WASPADAI KEMARAHAN RAKYAT MU ! https://t.co/syM8BPISQf",0
2022-01-10,"Perencanaan terkait pemindahan ibu kota negara dari Jakarta ke Kalimantan Timur semakin dimatangkan. Inilah  sejumlah fakta penting terkait desain Istana Kepresidenan di ibu kota negara (IKN) RI baru. 

https://t.co/gYW3L4l1mk",1
2022-01-10,"Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) akan disahkan pada 18 Januari 2022. Setelah RUU IKN disahkan, pembangunan pembangunan ibu kota di Kalimantan Timur dan pemindahannya bisa berjalan. #KoranTempo https://t.co/xy2TX5wWBo",1
2022-01-10,"Talk Highlight ""Istana Garuda Di Ibu Kota Negara""

Bersama Seniman Tim Perancang Istana Garuda IKN, Nyoman Nuarta. 

Senin, 10 Januari 2022, Pukul 17.00 WIB.

LIVE di Radio Elshinta 90 FM https://t.co/RC1rzADFhm",1
2022-01-10,Pemindahan Ibu Kota Negara (IKN) ke Kalimantan Timur layak diapresiasi. Namun jangan lupakan partisipasi masyarakat lokal dalam proses pembangunannya. #userstory https://t.co/zB0o3Jm1Xa,1
2022-01-10,PKS: Pemindahan Ibu Kota Negara Sudah Tidak Relevan https://t.co/w87Z5lP7FL #IbuKotaBaru #IKN #MardaniAliSera #PKS,0
2022-01-10,"Talk Highlight ""Istana Garuda Di Ibu Kota Negara""

Bersama :
Seniman Tim Perancang Istana Garuda IKN, Nyoman Nuarta. Senin, 10 Januari 2022, Pukul 17.00 WIB.

@jokowi @nyomannuarta @KSPgoid @KemensetnegRI

LIVE di Radio Elshinta 90 FM https://t.co/HuZmnzE2Mj",1
2022-01-10,"Bagaimana sikapmu, Apakah Ibu Kota Negara (IKN) layak pindah saat ini?",1
2022-01-10,Rencana pemindahan ibu kota negara (IKN) ke Kaltim yang akan dimulai dalam waktu dekat kian terlihat. https://t.co/anPyo97hgL,1
2022-01-09,"Pembentuk undang-undang diharapkan mematangkan format pemerintahan ibu kota negara dalam RUU IKN. Sebab, format pemerintahan itu dinilai akan berpengaruh terhadap pelayanan publik di daerah IKN. #Polhuk #AdadiKompas @rini_rek 

https://t.co/FCo9QmoQeR",0
2022-01-09,"u/ Pansus IKN @DPR_RI yg sedang Studi Banding di KazakhsTAN u/buat RUU Ibu Kota Negara yg akan dibangun @jokowi di KalimanTAN.Sebab seTAN Proyek Hancurkan Negara

""Merasa Pintar"" Buat mu SOMBONG
""Pintar Merasa"" Buat mu WASPADA

WASPADAI KEMARAHAN RAKYAT MU ! https://t.co/34tdoJAUff",0
2022-01-09,"Betul-Betul jadi Pelajaran, u/ Pansus IKN @DPR_RI yg akan buat RUU Ibu Kota Negara yg akan dibangun @jokowi di Kalimantan.

Wakil Rakyat yg belajar di Kazakhstan, 
""Merasa Pintar"" Buat mu SOMBONG
""Pintar Merasa"" Buat mu WASPADA

Waspada Kemarahan Rakyat mu https://t.co/dosvWS8dOn",0
2022-01-09,"""Merasa Pintar"" Buat mu SOMBONG
""Pintar Merasa"" Buat mu WASPADA

Proyek Kereta Cepat JKT-BDG mau DIPAKSAKAN
RUU Ibu Kota Negara mau DISAHKAN.

Anda Calo Proyek atau Wakil Rakyat,
Rasakan apa yg dirasakan Rakyat Bawah

#Tolak_RUU_IKN

https://t.co/oBDSwvx4YR",0
2022-01-09,"Presiden Joko Widodo akhirnya menyetujui desain final bangunan Istana Negara di Ibu Kota Negara (IKN) Baru, Kalimantan Timur hasil karya seniman Nyoman Nuarta. #MostUpdate1058

Selengkapnya:
https://t.co/nP0DKV8VWg",1
2022-01-08,"Menkeu Sri Mulyani Bocorkan ‘Titik Nol’, Pembangunan Ibu Kota Negara (IKN) di Kaltim https://t.co/UnLkaZhakz",1
2022-01-08,"Menkeu Sri Mulyani Bocorkan ‘Titik Nol’, Pembangunan Ibu Kota Negara (IKN) di Kaltim https://t.co/Tt4hBa6xfC",1
2022-01-08,"Menkeu Sri Mulyani Bocorkan ‘Titik Nol’, Pembangunan Ibu Kota Negara (IKN) di Kaltim https://t.co/9glRmh6r6h",1
2022-01-08,"Seluruh pandangan mata kini tertuju ke Kalimantan. Khususnya Kaltim. Ya, pembangunan Ibu Kota Negara (IKN) yang baru adalah magnetnya. 
https://t.co/IhJ31VeWoL",1
2022-01-08,"Akibat tingginya curah hujan dan adanya air pasang laut, tiga wilayah di kawasan penujang Calon Ibu Kota Negara (IKN) Kecamatan Sepaku, Kabupaten Penajam Paser Utara (PPU), Kalimantan Timur (Kaltim) direndam banjir.https://t.co/zYFTQF44U8",0
2022-01-08,@MardaniAliSera Apa yg distatemenkan PKS berarti langkah Jokowi sudah pas 100% Ibu Kota Negara (IKN) harus dipindahkan. Karena kunci kepastian yg benar2 mantap untuk memajukan Indonesia adalah harus bisa bertolak belakang sesuai yg dilontarkan oleh tokoh2 PKS. Itu baru Indonesia bisa maju. 😂👍,1
2022-01-08,Jembatan Pulau Balang menjadi salah satu akses penghubung menuju ibu kota negara (IKN) baru. Begini kondisinya sekarang? https://t.co/sD3K0rFOEV,1
2022-01-08,"Desain final bangunan Istana Negara di Ibu Kota Negara (IKN) Baru, di Kabupaten Penajam Paser, Kalimantan Timur (Kaltim) karya seniman Nyoman Nuarta telah mendapatkan persetujuan dari Presiden @jokowi

https://t.co/TbOM4cTgYQ",1
2022-01-08,"Bukan anggaran, terungkap masalah utama pemindahan ibu kota negara atau IKN ke Kaltim, tim singgung soal masyarakat adat
https://t.co/JnJt4rZt2G
#IKN #berita #BeritaTerkini",0
2022-01-08,Desain arsitektur Ibu Kota Negara (IKN) Baru di Kalimantan Timur harus dapat merepresentasikan visi misi Indonesia ke depan. https://t.co/SBKBVpedR5,1
2022-01-07,"Jika kader @PKSejahtera bilang ""PKS tegas menolak rencana memindahkan Ibu Kota Negara (IKN)"" berarti apa yg dilakukan Pemerintah tntng pemindahan Ibu Kota Negara itu SUDAH BENAR

Semua sdh tau, bhw pola pikir mereka ini serba terbalik sehingga masyrkt juga hrs membacanya terbalik https://t.co/FZj5kAGmEK",1
2022-01-07,Desain arsitektur Ibu Kota Negara (IKN) Baru di Kalimantan Timur harus dapat merepresentasikan visi misi Indonesia ke depan. https://t.co/Gz3HTz19Bi,1
2022-01-07,"Kazakhtan lagi BERGOLAK kok Menteri Bappenas mengajak Pansus IKN Baru kesana?
Ibu Kota Negara Baru Tidak URGENT..!!!
Saya khawatir Proyeknya jadi Bancakan &amp; Mangkrak???
Keuangan Negara jug lagi kurang baik &amp; banyak Hutang
#TolakIbuKotaNegaraBaru https://t.co/kz9W0xET92",0
2022-01-07,"TITIK NOL
Pembangunan Ibu Kota Negara ( IKN ) 
Penajam Paser
Kaltim
06 Jan 2022

Bersama Bapak Basuki  Kementerian Pekerjaan Umum dan Perumahan Rakyat RI @KemenPU  dan Ibu Sri Mulyani Indrawati  Kementerian Keuangan Republik Indonesia @KemenkeuRI

#titiknolIKN https://t.co/7tEGgdCS0u",1
2022-01-07,"@MardaniAliSera Saya tegas menolak penolakan PKS ttg rencana memindahkan Ibu Kota Negara (IKN) sebab urusan nacet, banjir, supply air baku akan ditata sebaik2nya sejak awal. Penataan menyeluruh ini merupakan langkah yg harusnya diterapkan di seluruh wilayah perkotaan di Indonesia. 😆",0
2022-01-07,"... Jeng Mardani,, klo PKS menolak pemindahan Ibu Kota Negara (IKN),
artinya Tindakan Pemerintah Pusat sdh Tepat &amp; benar! 😅

The Show Must Go On'  Mar...

😊😊 https://t.co/8fA9pxz1tF",1
2022-01-07,"Seniman Nyoman Nuarta dipercaya untuk mendesain Istana Kepresidenan di Ibu Kota Negara (IKN) baru, Bunda. Intip yuk potret Nyoman Nuarta bersama cucu berikut. - Foto 1 https://t.co/4dPtW4kr1n",1
2022-01-07,Pembangunan Bendungan Sepaku Semoi di lokasi calon ibu kota negara (IKN) ditargetkan rampung Desember 2023. https://t.co/sc1tLLPEay,1
2022-01-07,"Saya orang Kalimantan Barat Setuju Ibu Kota Negara pindak ke Pulau Kalimantan. (5 Gubernur se-Kalimantan, Setuju IKN pindah ke Kalimantan). PKS tak setuju mane duli... 🤭🤣
https://t.co/d1qoHcgmsl › berita › li...
Lima Gubernur se-Kalimantan Mendeklarasikan Dukungan ... https://t.co/tmeVClCjQN https://t.co/Ejs7lfEkU7",1
2022-01-07,"Sri Mulyani dan Basuki Hadimuljono Kunjungi Titik Nol Ibu Kota Negara di Penajaman Paser
#ikn #ibukotabaru #Indonesia https://t.co/rpDrvDj2FH",1
2022-01-07,"Alhamdulillah...
Kalau kalian PKS menolak,berarti pemindahan Ibu Kota Negara (IKN) ini sudah benar.. https://t.co/yApLAwZWDL",1
2022-01-07,Kalimantan Timur bakal jadi Ibu Kota Negara (IKN) baru Indonesia. Rencana ini kemungkinan mulai dilakukan pada 2024. https://t.co/ugUw9vcnVb,1
2022-01-07,"#TahukahRekans, sejalan dengan rencana pemindahan Ibu Kota Negara (IKN) ke Kalimantan Timur,  pembangunan infrastrukturnya pun juga perlu disiapkan. Salah satunya yang paling krusial adalah Jembatan Pulau Balang.

#IniUntukKita",1
2022-01-07,Kalimantan Timur bakal jadi Ibu Kota Negara (IKN) baru Indonesia. Rencana ini kemungkinan mulai dilakukan pada 2024. https://t.co/3GFVvTkBYR,1
2022-01-07,"SUPAYA KALTIM BOIKOT PKS !
PKS Mardani Sera: PKS tegas Tolak rencana memindahkan Ibu Kota Negara (IKN). Macet, banjir tahunan, sampai supply air baku merupakan beberapa alasan pemerintah memindahkan IKN. @Fachry_Murakata @BossToukeeIsa @SofuanGusti @muispebrianto @boecharikarim",0
2022-01-07,"Settingnya di Bank Mandiri IKN Ibu Kota Negara tahun 2044 (info Bappenas).

 https://t.co/EwizQw87Nx",1
2022-01-07,"Sejak ditunjuk Kalimantan Timur sebagai provinsi lokasi perpindahan Ibu Kota Negara (IKN) baru NKRI, tidak terhitung pejabat kementerian bahkan menteri datang berkunjung, selain Presiden Joko Widodo dan Wapres Ma'ruf Amin. https://t.co/dP6W7t7Dd6",1
2022-01-07,"Pemerintah membangun Jembatan Pulau Balang, penghubung transportasi darat dari kota Balikpapan ke lokasi Ibu Kota Negara (IKN) baru, yakni Penajam Paser Utara. #Ibukota #Indonesia 

https://t.co/OK1BA3Jkbx",1
2022-01-07,"@kompascom Gimana para anggota DPRD DKI gak mingkem (kecuali PSI dan PDIP) ya sama kelakuan Gubernur DKI, habis dimanjakan dengan anggaran gaji dan tunjangan yang diset Pemda DKI.

Ibu Kota Negara (IKN) di Kalimantan benar-benar gak perlu ada DPRD dan Gubernur.",0
2022-01-07,Jembatan Pulau Balang menjadi salah satu akses penghubung menuju ibu kota negara (IKN) baru. Begini kondisinya sekarang? https://t.co/TqB57RL2lz,1
2022-01-07,Jembatan Pulau Balang menjadi salah satu akses penghubung menuju ibu kota negara (IKN) baru. Begini kondisinya sekarang? https://t.co/TTTVlA1bmk,1
2022-01-07,"Menteri Keuangan (Menkeu) Sri Mulyani mengatakan pembangunan ibu kota negara (IKN) menjadi salah satu faktor yang mendominasi dalam merancang serta mendesain Anggaran Pendapatan dan Belanja Negara (APBN) tahun 2022.

Yuk baca di https://t.co/dIMyOArzn6

#menkeu
#srimulyani
#ikn",1
2022-01-07,"Pemerintah mengusulkan pemindahan Ibu Kota Negara (IKN) dimulai pada semester pertama 2024. Hal itu diusulkan pada draf Rancangan Undang-Undang (RUU) IKN.

#RUU #Ibukotanegara #Ibukotabaru #beritanasional #lampostco 
https://t.co/PfGAyx1l6h",1
2022-01-07,Menteri PUPR Basuki Hadimuljono mengatakan pembangunan istana di lokasi calon ibu kota negara (IKN) baru masih menunggu instruksi Presiden Jokowi. #TempoBisnis https://t.co/n1JnSAI1D1,1
2022-01-07,"Halo #SobatTransmigrasi, pastinya sudah pernah mendengar tentang Rencana Pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur kan ya? Kawasan Transmigrasi sendiri posisinya sangat strategis lho dalam mendukung Kawasan IKN. Simak Ilustrasi berikut ya!!. 
#IKN
#TransmigrasiKaltim https://t.co/zsGaKdPsXE",1
2022-01-07,"PKS tegas menolak rencana memindahkan Ibu Kota Negara (IKN). Macet, banjir tahunan, sampai supply air baku merupakan beberapa alasan pemerintah memindahkan IKN. Tp ini merupakan masalah yg sm dihadapi seluruh wilayah perkotaan di Indonesia (bukan hanya Jakarta). #JakartaTetapIKN",0
2022-01-07,"Rencana pemerintah untuk memindahkan Ibu Kota Negara (IKN) ke Kalimantan Timur kian dikebut. Terbaru, Presiden Joko Widodo telah menyetujui desain kompleks Istana Negara yg akan dibangun di Penajam Paser Utara, Kalimantan Timur, Senin (3/1/2022)

https://t.co/byC61tPn5j",1
2022-01-07,"Sering Banjir, Pansus IKN Meninjau Lokasi Calon Ibu Kota Negara Baru di Kalimantan Timur Pekan Depan https://t.co/MgE76dBYIE",1
2022-01-07,"#SonoraPagi
Rencana pemerintah untuk memindahkan Ibu Kota Negara (IKN) dari DKI Jakarta ke Kalimantan Timur kian dikebut.
https://t.co/f9ph3xcpcE",1
2022-01-07,"Tinjau Lokasi IKN, Sri Mulyani: Proses Pembangunan Ibu Kota Negara Baru Luar Biasa Rumit https://t.co/Gw6TBFp2F6 #IbuKotaBaru",0
2022-01-06,"Istana Negara di Ibu Kota Negara (IKN) Baru berada di Sepaku, Penajam Paser Utara, Kalimantan Timur. Berikut tempat wisata yang ada di sekitarnya. https://t.co/BiDg5R52Qq",1
2022-01-06,"Kereta Cepat yg kajiannya mendalam dan penuh perhitungan, akhirnya babak belur amburadul, mundur bertahun2 dan dana bengkak luar biasa. Padahal ini proyek kecil dibandingkan pemindahn Ibu Kota Negara.
Stop pengesahan RUU IKN yg bisa timbulkan mudorot.
#JakartaTetapIKN",0
2022-01-06,Dapet kesempatan liputan ke Ibu Kota Negara (IKN) baru. Mengalami pengalaman yg gak mgkn didapetin kalo gak jd jurnalis. Ini sih yg msh bikin bertahan. Selalu dpt hal baru yang tak tergambarkan sebelumnya. Meski aku merasa sering jd pecundang. Tapi ah.. pengalaman ini mmg mahal.,0
2022-01-06,"Pemerintah akan mulai memindahkan ibu kota negara (IKN) ke Kalimantan Timur pada 2024. Menkeu Sri Mulyani memperingatkan rencana ini dapat memicu lonjakan harga tanah di sekitar kawasan ibu kota baru. #Video

https://t.co/Np0BHBNJLv",0
2022-01-06,"Selain itu, saat ini juga telah dimulai pembangunan intake Sungai Sepaku berkapasitas 3,34 m3/detik dengan daerah layanan Kota Balikpapan dan rencana Instalasi Pengolahan Air (IPA) Kawasan Inti Pusat Pemerintahan (KIPP) Ibu Kota Negara (IKN). https://t.co/Df7omFjKe6",1
2022-01-06,"Seniman senior asal Bali, Nyoman Nuarta memposting desain Istana Negara di Ibu Kota Negara (IKN) baru di Instagram-nya. Ia menyebut desain tersebut sudah final dan disetujui Presiden Jokowi. https://t.co/ju5eQkTNMx",1
2022-01-06,"@ikn_id @BappenasRI Apa yg patut dibanggakan jika membangun ibu kota negara pakai uang hasil HUTANG ? 

urgensinya apa memindahkan ibu kota negara ? janganlah bersiasat terhadap pertiwi..",0
2022-01-06,"Dengan Ekosistem Tiga Kota yaitu Samarinda sebagai jantung, Balikpapan sebagai otot, #IKN sebagai pusat saraf &amp; didukung Kalimantan Timur sebagai paru-paru, Ibu Kota Negara akan menjadi penggerak ekonomi masa depan dan mendukung tercapainya Indonesia maju. 

#KotaDuniaUntukSemua https://t.co/bl5qZRpUor",1
2022-01-06,"Pada desain terbaru tersebut, bangunan Istana Kepresidenan dirancang menyatu dengan alam dikelilingi oleh pepohonan.

Berdasarkan draf Rancangan Undang-undang Ibu Kota Negara (RUU IKN), pemindahan status ibu kota negara ke Kalimantan Timur dilakukan pada semester I tahun 2024. https://t.co/8LZ9ATHZjD",1
2022-01-06,"Desain final kawasan Istana Negara di Ibu Kota Negara (IKN) Baru, Kalimantan Timur.

Desainer Istana Negara IKN Baru, I Nyoman Nuarta mengatakan desain Istana di IKN sudah selesai dan disetujui oleh Presiden Joko Widodo. https://t.co/KL26ODZgSI",1
2022-01-06,"Hadir dalam rapat bersama pimpinan DPR RI yg membahas tentang usulan perubahan Daftar Inventarisasi Masalah (DIM) dalam Rancangan Undang-Undang tentang Ibu Kota Negara (RUU IKN) yg diselenggarakan di Ruang Delegasi Gedung Nusantara III, Komplek DPR MPR RI,Senayan, Kamis (6/1/22). https://t.co/zaiDXKeCyg",1
2022-01-06,"Desain kawasan Istana Kepresidenan di Ibu Kota Negara (IKN) baru di Kalimantan Timur baru saja disetujui oleh Presiden Joko Widodo (Jokowi). Atas desain tersebut, Jokowi pun memberikan apresiasi tinggi terhadap perancang bangunan, Nyoman Nuarta https://t.co/wTeT8VgyI5",1
2022-01-06,Tim Panitia Khusus Ibu Kota Negara (IKN) bakal terbang ke lokasi ibu kota baru di Kalimantan Timur. https://t.co/6FHhuOt7nB,1
2022-01-06,"Menteri Keuangan (Menkeu) Sri Mulyani mengatakan harga tanah di daerah calon Ibu Kota Negara (IKN) baru sebentar lagi akan naik karena masifnya pembangunan infrastruktur, seiring dengan rencana pemindahan IKN dari DKI Jakarta ke Kalimantan Timur.

#SmartNews @kompascom https://t.co/bElmi7ntFQ",0
2022-01-06,"Desain final bangunan Istana Negara di Ibu Kota Negara (IKN) Baru, Kalimantan Timur, memperlihatkan arsitektur gaya modern tanpa adanya pengaruh desain kolonial. Meskipun memperlihatkan kesan modern, namun tetap menjujung kearifan lokal.

Siapa yang gak sabar nungguin nih?😄🙌 https://t.co/uuFms55qkX",1
2022-01-06,Desain Ibu Kota Negara (IKN) yang Disetujui Jokowi https://t.co/WPnrbgQJOp lewat @YouTube,1
2022-01-06,"Seniman Nyoman Nuarta dipercaya untuk mendesain Istana Kepresidenan di Ibu Kota Negara (IKN) baru, Bunda. Intip yuk potret Nyoman Nuarta bersama cucu berikut. - Foto 1 https://t.co/1I2fz9UMyH",1
2022-01-06,"Seiring Dengan Rencana Pemindahan IKN, Harga Tanah di Calon Ibu Kota Negara akan Naik https://t.co/MmHu25Cpj1",1
2022-01-06,Menteri Keuangan (Menkeu) Sri Mulyani mengatakan harga tanah di daerah calon Ibu Kota Negara (IKN) baru sebentar lagi akan naik. https://t.co/LocPmWbhtx,1
2022-01-06,"Desain Istana Kepresidenan di Ibu Kota Negara (IKN) atau ibu kota baru, Kalimantan Timur (Kaltim), sudah selesai. Gambar tersebut pun diunggah oleh sang arsitek yakni I Nyoman Nuarta di akun Instagramnya @nyoman_nuarta.
https://t.co/9GiMtHuynU",1
2022-01-06,Pemindahan Ibu Kota Negara pun akan dilakukan pada semester pertama tahun 2024 berdasarkan draf Rancangan Undang-undang Ibu Kota Negara (RUU IKN) mengenai pemindahan status ibu kota negara dari Provinsi DKI Jakarta ke Kalimantan Timur (Kaltim).,1
2022-01-06,"Desain final bangunan Istana Negara di Ibu Kota Negara (IKN) Baru, Penajam Paser Kalimantan Timur telah mendapatkan persetujuan dari Presiden Jokowi https://t.co/blZiVZ7VwJ",1
2022-01-06,"Total diperlukan biaya Rp3,6 triliun untuk subsidi harga minyak goreng selama 6 bulan ke depan. Sementara itu, pembangunan sejumlah proyek infrastruktur penyangga ibu kota negara atau IKN menggunakan dana dari Surat Berharga Syariah Negara (SBSN).",0
2022-01-06,"""Kita mau membangun IKN (Ibu Kota Negara), kita mau membangun infrastruktur, kita mau nyekolahin orang-orang pinter ke dunia, mau nambah dosen-dosen yang hebat, itu adalah dari kita sendiri. Sebagian dari utang yang nanti kita bayar lagi,"" ujar Sri Mulyani.
#JokowiGagal https://t.co/wZLfW0joqJ",0
2022-01-06,"Utang Pemerintah capai Rp 6.713,24 triliun dalam laporan Kemenkeu RI. Demokrat pertanyakan anggaran pemindahan Ibu Kota Negara (IKN). https://t.co/NgFRif4tQ9 #PDBersamaRakyat Demokrat Bareng AHY",0
2022-01-06,"Utang Pemerintah capai Rp 6.713,24 triliun dalam laporan Kemenkeu RI. Demokrat pertanyakan anggaran pemindahan Ibu Kota Negara (IKN). https://t.co/kgvx2TgtKj #PDBersamaRakyat Demokrat Bareng AHY",0
2022-01-05,"Utang Pemerintah capai Rp 6.713,24 triliun dalam laporan Kemenkeu RI. Demokrat pertanyakan anggaran pemindahan Ibu Kota Negara (IKN). https://t.co/Nso2t8coT4 #PDBersamaRakyat Demokrat Bareng AHY",0
2022-01-05,"Utang Pemerintah capai Rp 6.713,24 triliun dalam laporan Kemenkeu RI. Demokrat pertanyakan anggaran pemindahan Ibu Kota Negara (IKN). https://t.co/IHW3tdVOIm #PDBersamaRakyat Demokrat Bareng AHY 
cf",0
2022-01-05,"IKN Ibu kota negara baru setatus tanahnya sesemprawut ini kah bosss?

https://t.co/V1iLqAeoxo",0
2022-01-05,"Utang Pemerintah capai Rp 6.713,24 triliun dalam laporan Kemenkeu RI. Demokrat pertanyakan anggaran pemindahan Ibu Kota Negara (IKN). https://t.co/IHW3tedq6W #PDBersamaRakyat Demokrat Bareng AHY 
09",0
2022-01-05,Menteri Keuangan Sri Mulyani mengatakan harga tanah di daerah calon Ibu Kota Negara atau IKN baru sebentar lagi akan naik. #TempoBisnis https://t.co/TecjfSaJnA,0
2022-01-05,Menteri Keuangan (Menkeu) Sri Mulyani membagikan kabar baik bagi masyarakat yang memiliki tanah di calon Ibu Kota Negara (IKN) baru. #IKN https://t.co/hynMggjYW8,0
2022-01-05,"""Kita mau membangun IKN (Ibu Kota Negara), kita mau membangun infrastruktur, kita mau nyekolahin orang-orang pinter ke dunia, mau nambah dosen-dosen yang hebat, itu adalah dari kita sendiri. Sebagian dari utang yang nanti kita bayar lagi,"" ujar Sri 

https://t.co/unyuhFsCPW",0
2022-01-05,"Desain final bangunan Istana Negara di Ibu Kota Negara (IKN) Baru, Kalimantan Timur, telah mendapatkan persetujuan dari Presiden Joko Widodo ( @jokowi ).

Hal itu diungkapkan langsung oleh desainer Istana Negara IKN Baru I Nyoman Nuarta 

🙏👀🇮🇩👀🙏
https://t.co/qKDumItTbo https://t.co/uMBN8HhSWT",1
2022-01-05,"Desain final bangunan Istana Negara di Ibu Kota Negara (IKN) Baru, Kaltim, telah disetujui oleh Presiden Jokowi. Sang desainer IKN, I Nyoman Nuarta, pun mendapatkan banjir pujian di laman Instagram-nya. https://t.co/RZwmaY7C37",1
2022-01-05,"Tunggu RUU IKN, Begini Proses Pemindahan Ibu Kota Negara https://t.co/ObvhPkWQ02",1
2022-01-05,"Desain final bangunan Istana Negara di Ibu Kota Negara (IKN) Baru, Kalimantan Timur telah mendapatkan persetujuan dari Presiden Joko Widodo (Jokowi). https://t.co/pxOu2v7yzf",1
2022-01-05,"@asmurcom @PT_Transjakarta @jaklingkojkt Nah, justru itu. Ini kan kasus di kota yg sudah lama berdiri dan gak sepatutnya dicontoh sama Ibu Kota Negara di Kalimantan nanti.

Jauh lebih enak kan kalau sejak awal IKN dirancang dengan transportasi publik yg andal? 😉😉😉",1
2022-01-05,"Menteri Keuangan Sri Mulyani Indrawati mengatakan saat ini pemerintah mulai membahas anggaran untuk pemindahan Ibu Kota Negara (IKN) baru di Kalimantan Timur. 

#srimulyani #Ibukotabru #kalimantantimur #lampostco
https://t.co/oY49hdK3gj",1
2022-01-05,"Mbois! Begini Gambar Desain Istana Kepresidenan di Ibu Kota Negara (IKN) Terbaru di Kalimantan Timur

https://t.co/06QZXQoOxg",1
2022-01-04,"Desain kawasan Istana Kepresidenan di ibu kota negara (IKN) baru, Kalimantan Timur (Kaltim) telah ditetapkan. Ini bocorannya: https://t.co/2pyQWPTFvY",1
2022-01-04,"Desain kawasan Istana Kepresidenan di ibu kota negara (IKN) baru, Kalimantan Timur (Kaltim) telah ditetapkan. Ini bocorannya: https://t.co/LnaYjyWx8V",1
2022-01-04,"Menteri Keuangan (Menkeu), Sri Mulyani menyebutkan telah menyiapkan anggaran untuk Pemilihan Umum (Pemilu) 2024 hingga pembangunan Ibu Kota Negara (IKN) baru di dalam Anggaran Pendapatan dan Belanja Negara (APBN) 2022. https://t.co/62yf64wZTj https://t.co/TpzVIfwCTt",1
