source,tweet,stemming,label
Twitter for Android,IKN bukti perubahan Indonesia menuju Negara Maju. Semoga sukses selalu Pak Presiden. https://t.co/3F5peTWrn3,"['ikn', 'bukti', 'ubah', 'indonesia', 'negara', 'maju', 'moga', 'sukses', 'presiden']",1
Twitter Web App,"IKN untuk kemajuan bangsa Indonesia menuju era emas, #IbukotaNegara
#IKN
#SemangatNusantara https://t.co/9S9dV6yndV","['ikn', 'maju', 'bangsa', 'indonesia', 'era', 'emas']",1
Twitter for Android,Urusan kbutuha  pokok warga .masyarakat saja gak becus ko ngotot proyek IKN https://t.co/cwCK035i7q,"['urus', 'kbutuha', 'pokok', 'warga', 'masyarakat', 'becus', 'ngotot', 'proyek', 'ikn']",-1
Twitter Web App,"Presiden Jokowi Berkomitmen Tidak merusak lingkungan hidup dalam Pembangunan IKN

#IbukotaNegara
#IKN
#SemangatNusantara https://t.co/mB6379gsKD","['presiden', 'jokowi', 'komitmen', 'rusak', 'lingkung', 'hidup', 'bangun', 'ikn']",1
Twitter Web App,"IKN untuk kemajuan bangsa Indonesia menuju era emas, #IbukotaNegara
#IKN
#SemangatNusantara https://t.co/3SlwB58wqh","['ikn', 'maju', 'bangsa', 'indonesia', 'era', 'emas']",1
Twitter Web App,"Anak muda balik papan dukung IKN BARU, #IbukotaNegara
#IKN
#SemangatNusantara https://t.co/oWlevvTojQ","['anak', 'muda', 'papan', 'dukung', 'ikn']",1
Twitter Web App,"Jokowi: Pembangunan IKN Nusantara Tak Rusak Hutan! - https://t.co/SiiVuXjVxX 

#Jokowi #IKN #iknproyekoligarki #NusantaraBukanKhilafah #nusantara #Indonesia #beritaViral #BeritaTerkini #berita #beritaterupdate #BeritaTerpopuler","['jokowi', 'bangun', 'ikn', 'nusantara', 'rusak', 'hutan']",1
Twitter for Android,"Sukseskan IKN di Kalimantan Timur
#IbukotaNegara
#IKN
#SemangatNusantara https://t.co/KKkzrUEQ51","['sukses', 'ikn', 'kalimantan', 'timur']",1
dlvr.it,Kawasan inti Ibu Kota Negara (IKN) Nusantara seluas 6.671 hektar. Setara Jabodetabek. https://t.co/vavZ4km2lU,"['kawasan', 'inti', 'kota', 'negara', 'ikn', 'nusantara', 'luas', 'hektar', 'tara', 'jabodetabek']",1
Twitter for Android,"Dukung IKN Nusantara

#IbukotaNegara
#IKN
#SemangatNusantara https://t.co/G0zb8pA3V0","['dukung', 'ikn', 'nusantara']",1
Twitter for iPhone,"Hemm, ibu kota negara, tapi kok masih ada warga yang enggak dapat air bersih. Gimana, nih? 

Informasi selengkapnya tonton #NarasiPagi di https://t.co/f9nOVAmO5m | Narasi Pagi

#NarasiNewsroom #JadiPaham https://t.co/6dbfyq3gwj","['hemm', 'kota', 'negara', 'warga', 'air', 'bersih', 'informasi', 'lengkap', 'tonton', 'narasi', 'pagi']",-1
dlvr.it,"Usung Konsep 'Smart Forest City', Jokowi: 70 Persen IKN Harus Area Hijau https://t.co/YI9ELQjmNy","['usung', 'konsep', 'smart', 'forest', 'city', 'jokowi', 'persen', 'ikn', 'area', 'hijau']",1
Twitter Media Studio,"Presiden Joko Widodo (Jokowi) meyakini Ibu Kota Negara (IKN) Nusantara akan menjadi representasi bangsa yang unggul, sehingga menjadi contoh bagi perkembangan kota-kota lain di Indonesia.

Baca berita selengkapnya di tvonenews.
#NewsOne #CariBeritaditvOne #IKN https://t.co/zqwPPqR1Pn","['presiden', 'joko', 'widodo', 'jokowi', 'kota', 'negara', 'ikn', 'nusantara', 'representasi', 'bangsa', 'unggul', 'contoh', 'kembang', 'kotakota', 'indonesia', 'baca', 'berita', 'lengkap', 'tvonenews']",1
Twitter Web App,"Presiden Joko Widodo menyampaikan pemindahan ibu kota negara sudah menjadi kesepakatan bersama. Hal itu ia sampaikan merespons sejumlah penolakan terkait pemindahan ibu kota negara ke IKN Nusantara.
https://t.co/5UO6H5vZIV https://t.co/JEZKprxQPk","['presiden', 'joko', 'widodo', 'pindah', 'kota', 'negara', 'sepakat', 'respons', 'tolak', 'kait', 'pindah', 'kota', 'negara', 'ikn', 'nusantara']",1
Twitter for Android,"Bocoran, Ini Kementerian yang Bakal Tempati IKN Pertama

Selengkapnya Klik Tautan Berikut ini
#Jakarta #Kementrian #ikn 

https://t.co/Cnm0Q4F12o","['bocor', 'menteri', 'tempat', 'ikn', 'lengkap', 'klik', 'taut']",1
Twitter for iPhone,"Buat perlindungan publik kayak gini. Buat yg banyak insentifnya macem minerba, cilaka, ikn, ngebut kayak setan. Padahal setan juga gak ngebut2 amat pun https://t.co/d2L8t1rq0i","['lindung', 'publik', 'insentif', 'minerba', 'cilaka', 'ikn', 'ngebut', 'setan', 'setan', 'ngebut']",-1
Twitter for Android,"Buru2 ke IKN ah, semoga tua dan mati disana. Tenang, nyaman, kota dibuat, pakai dana, dan di komando kan oleh orang Baik, Amanah dan dana Halal
Jakarta sudah banyak hal daridana Haram makanya AMBRUK sekarang https://t.co/3g7vBshN2Z","['buru', 'ikn', 'moga', 'tua', 'mati', 'sana', 'tenang', 'nyaman', 'kota', 'pakai', 'dana', 'komando', 'amanah', 'dana', 'halal', 'jakarta', 'daridana', 'haram', 'ambruk']",1
Twitter Web App,"""Pembangunan IKN ini dipersembahkan untuk bangsa dan negara, untuk masa depan Indonesia yang semakin baik..."" kata Moeldoko. 

#IKN #Nusantara

https://t.co/Dcwf6ChGU8","['bangun', 'ikn', 'sembah', 'bangsa', 'negara', 'indonesia', 'moeldoko']",1
Twitter for Android,"#IbukotaNegara
#IKN
#SemangatNusantara

Semangat untuk ibu kota baru https://t.co/JNDlf3Zufg","['semangat', 'kota']",1
Twitter for Android,"Semakin kesini,semakin yakin kalo pemindahan IKN sudah benar....mau sampe kapan IKN yg merupakan ""wajah"" dr negara ini di acak2..??? https://t.co/IQIXtuV4ao","['kesinisemakin', 'pindah', 'ikn', 'benarmau', 'ikn', 'wajah', 'negara', 'acak']",1
Twitter for iPhone,"“Jokowi Umbar Janji Bangun IKN Nusantara Tanpa Merusak Hutan”

Klo ebong sih yes! 😂😂😂","['jokowi', 'umbar', 'janji', 'bangun', 'ikn', 'nusantara', 'rusak', 'hutan', 'ebong']",-1
dlvr.it,"Target Masa Depan, Jokowi Ingin Tunjukkan IKN Nusantara sebagai Transformasi Menuju Indonesia Maju https://t.co/aoYvS6KFHM","['target', 'jokowi', 'tunjuk', 'ikn', 'nusantara', 'transformasi', 'indonesia', 'maju']",1
dlvr.it,Jokowi: Pembangunan IKN Nusantara Diawali dengan Revitalisasi dan Reboisasi Hutan https://t.co/xmxWbSIZlR,"['jokowi', 'bangun', 'ikn', 'nusantara', 'awal', 'revitalisasi', 'reboisasi', 'hutan']",1
Twitter for Android,"Indonesia harus berbangga diri dengan letaknya yg ada di jalur garis khatulistiwa, yg nantinya akan mjd lokasi utk Ibukota Baru. Bahkan bos Tesla juga ingin meluncurkan pesawat dg kecepatan tinggi di Nusantara.
@kemkominfo
@PlateJohnny

https://t.co/yrZneRKWgc","['indonesia', 'bangga', 'letak', 'jalur', 'garis', 'khatulistiwa', 'mjd', 'lokasi', 'ibukota', 'bos', 'tesla', 'luncur', 'pesawat', 'cepat', 'nusantara']",1
Echobox,Ibu Kota Negara (IKN) baru bernama Nusantara di Kalimantan Timur akan menjadi sumber perekonomian baru. Banyak lowongan kerja bakal tercipta. Ini daftar lengkapnya!  https://t.co/GB24BzvnkT,"['kota', 'negara', 'ikn', 'nama', 'nusantara', 'kalimantan', 'timur', 'sumber', 'ekonomi', 'lowong', 'cipta', 'daftar', 'lengkap']",1
dlvr.it,Kawasan Komersial dan Hunian di Inti IKN Dibuat Seimbang https://t.co/9KPjHfs9Dl,"['kawasan', 'komersial', 'huni', 'inti', 'ikn', 'imbang']",1
dlvr.it,Daftar Kementerian/Lembaga yang Tidak Ikut Pindah ke IKN Nusantara https://t.co/nybjUamWLP,"['daftar', 'kementerianlembaga', 'pindah', 'ikn', 'nusantara']",1
dlvr.it,Moeldoko Bilang Pembangunan IKN Jawaban Tantangan Masa Depan : Okezone Nasional https://t.co/5vTW9AlyFg,"['moeldoko', 'bangun', 'ikn', 'tantang', 'okezone', 'nasional']",1
Twitter for Android,"Jangan di paksakan semoga Negara negara pendonor IKN , menunda karena lebih baik uang bayar hutang dari pada Program yg di paksakan. Kita bangun Rumah harus uangnya tersedia, bukan rencana bangun belum ada  uangnya tapi laksanakan kita cari pendonor.itu kurang tepat. https://t.co/oqnKYuXpS8","['paksa', 'moga', 'negara', 'negara', 'donor', 'ikn', 'tunda', 'uang', 'bayar', 'hutang', 'program', 'paksa', 'bangun', 'rumah', 'uang', 'sedia', 'rencana', 'bangun', 'uang', 'laksana', 'cari', 'pendonoritu']",-1
Twitter for Android,"mimpi bangun IKN, kejauhan...!!! https://t.co/5U4sznnln1","['mimpi', 'bangun', 'ikn', 'jauh']",-1
WordPress.com,"Tak Cuma Pindahkan Kantor Pemerintahan, Jokowi: IKN Nusantara Kota Bagi Semua Masyarakat untuk Hidup Rukun https://t.co/q21xXe7sDw","['pindah', 'kantor', 'perintah', 'jokowi', 'ikn', 'nusantara', 'kota', 'masyarakat', 'hiduprukun']",1
Twitter for Android,"Kalau jadi politisi tolong konsisten dong bang @MardaniAliSera sama sikap politiknya. Kemarin2 lantang sekali teriak2 tolak IKN, eeh sekarang malah berharap sodorin @ridwankamil biar bisa jadi gubernurnya IKN 🤣🤣🤣 https://t.co/tVP0mLsswA","['politis', 'tolong', 'konsisten', 'bang', 'sikap', 'politik', 'kemarin', 'lantang', 'teriak', 'tolak', 'ikn', 'harap', 'sodorin', 'gubernur', 'ikn']",-1
Twitter for Android,"Program sembako 2022 RP600k diperebutkan kek gini... APBN sebesar 90T mau buat IKN... @jokowi Hatinya mati!!! Jancuuk!!! 
@RamliRizal @msaid_didu @Stevaniehuangg @ditamoechtar_ @Hilmi28 @PutraWadapi @TofaTofa_id @EnggalPamukty @EdiMahaMG https://t.co/qrWW0xf1mJ","['program', 'sembako', 'rpk', 'rebut', 'apbn', 'ikn', 'hati', 'mati', 'jancuuk']",-1
dlvr.it,Menteri Basuki menyebut desain IKN Nusantara dibuat agar cocok dengan generasi muda. https://t.co/BxaQUg6G2M,"['menteri', 'basuki', 'sebut', 'desain', 'ikn', 'nusantara', 'cocok', 'generasi', 'muda']",1
Twitter Web App,Kadin Indonesia Siap Kawal Pengembangan IKN Nusantara https://t.co/8iHtXvJOpw https://t.co/sA8WtOhJPA,"['kadin', 'indonesia', 'kawal', 'kembang', 'ikn', 'nusantara']",1
Echobox,Menteri PUPR Basuki Hadimuljono menyatakan pihaknya bakal membuka sayembara desain gedung kantor pemerintahan di ibu kota negara (IKN) baru Nusantara.  https://t.co/7VSCeCCHfd,"['menteri', 'pupr', 'basuki', 'hadimuljono', 'buka', 'sayembara', 'desain', 'gedung', 'kantor', 'perintah', 'kota', 'negara', 'ikn', 'nusantara']",1
WordPress.com,"Bersiap, Kemendagri dan Kemenlu Masuk Gelombang Pertama Pindah ke IKN Nusantara https://t.co/sjFS3AGr7M","['kemendagri', 'kemenlu', 'gelombang', 'pindah', 'iknnusantara']",1
WordPress.com,"Moeldoko Minta Masyarakat Mengerti dengan Pembangunan IKN, Ini Sebagai Open Government Luar Biasa dari Jokowi https://t.co/MyDRgDQLUZ","['moeldoko', 'masyarakat', 'erti', 'bangun', 'ikn', 'open', 'government', 'darijokowi']",1
Twitter for Android,"https://t.co/yhXGVkKkS3
Basuki menegaskan, pembangunan IKN bukan sekadar memindahkan kota dan gedung-gedung pusat pemerintahan. Tetapi juga merencanakan pusat perkotaan yang modern dengan prinsip IKN Nusantara sebagai suatu Future Smart Forest City of Indonesia.
@jokowi https://t.co/fxgBSSrQfC","['basuki', 'bangun', 'ikn', 'pindah', 'kota', 'gedunggedung', 'pusat', 'perintah', 'rencana', 'pusat', 'kota', 'modern', 'prinsip', 'ikn', 'nusantara', 'future', 'smart', 'forest', 'city', 'indonesia']",1
Twitter for Android,"Presiden Jokowi: Pembangunan IKN Usung Konsep Ramah Lingkungan

Presiden @jokowi mengungkapkan bahwa pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur akan mengedepankan konsep yang ramah lingkungan.
@kemkominfo @PlateJohnny https://t.co/DuVMpOw6kx","['presiden', 'jokowi', 'bangun', 'ikn', 'usung', 'konsep', 'ramah', 'lingkung', 'presiden', 'bangun', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'depan', 'konsep', 'ramah', 'lingkung']",1
Hootsuite Inc.,"""Saat ini 58 persen Produk Domestik Bruto (PDB) Indonesia dari Pulau Jawa, daerah yang paling dominan adalah DKI Jakarta. Padahal Indonesia memiliki sekitar 17.000 pulau, sehingga terjadi ketimpangan perputaran kegiatan ekonomi dan kesenjangan,” tandasnya
 https://t.co/tXmuZGdYln","['persen', 'produk', 'domestik', 'bruto', 'pdb', 'indonesia', 'pulau', 'jawa', 'daerah', 'dominan', 'dki', 'jakarta', 'indonesia', 'milik', 'pulau', 'timpang', 'putar', 'giat', 'ekonomi', 'senjang']",1
TweetDeck,"Untuk mewujudkan IKN, Basuki pun mendorong keterlibatan para arsitek untuk menyalurkan ide-ide dan kreativitas dalam mendukung pembangunan infrastruktur Ibu Kota Negara (IKN) Nusantara di Provinsi Kalimantan Timur (Kaltim).

https://t.co/PSo5aZfI8M @jokowi","['wujud', 'ikn', 'basuki', 'dorong', 'libat', 'arsitek', 'salur', 'ideide', 'kreativitas', 'dukung', 'bangun', 'infrastruktur', 'kota', 'negara', 'ikn', 'nusantara', 'provinsi', 'kalimantan', 'timur', 'kaltim']",1
TweetDeck,"Pemindahan Ibu Kota merupakan lompatan besar menuju Indonesia baru yang akan memberikan peluang besar sekaligus tantangan yang besar bagi arsitek, perencana kota, spesialis urban design dan insinyur untuk berkontribusi dan berkolaborasi

https://t.co/GMsXFlDTAB @jokowi","['pindah', 'kota', 'lompat', 'indonesia', 'peluang', 'tantang', 'arsitek', 'rencana', 'kota', 'spesialis', 'urban', 'design', 'insinyur', 'kontribusi', 'kolaborasi']",1
Twitter for Android,"KSP Moeldoko berharap bahwa pembangunan IKN bisa dimengerti secara utuh oleh masyarakat, karena pembangunan Ibu Kota Negara (IKN) Nusantara di Kaltim adalah jawaban atas sejumlah tantangan masa depan. @Dr_Moeldoko https://t.co/x4DNvGB5Ph","['moeldoko', 'harap', 'bangun', 'ikn', 'erti', 'utuh', 'masyarakat', 'bangun', 'kota', 'negara', 'ikn', 'nusantara', 'kaltim', 'tantang']",1
Twitter for Android,"Kepala Staf Kepresidenan Moeldoko tegaskan pembangunan IKN ini dipersembahkan untuk bangsa dan negara, untuk masa depan Indonesia yang semakin baik, bukan untuk kelompok orang, bukan untuk kelompok golongan. 
@Dr_Moeldoko
https://t.co/sTq0r0gBKn","['kepala', 'staf', 'presiden', 'moeldoko', 'tegas', 'bangun', 'ikn', 'sembah', 'bangsa', 'negara', 'indonesia', 'kelompok', 'kelompok', 'golong']",1
Twitter for Android,"Ditekankan oleh Kepala Staf Kepresidenan Moeldoko bahwa pemindahan ibu kota negara (IKN) ke Kaltim tidak akan mengabaikan sumber daya manusia (SDM) setempat, baik mulai dari awal pembangunan hingga sistem IKN berjalan. @Dr_Moeldoko https://t.co/rAgS7kwYhS","['tekan', 'kepala', 'staf', 'presiden', 'moeldoko', 'pindah', 'kota', 'negara', 'ikn', 'kaltim', 'abai', 'sumber', 'daya', 'manusia', 'sdm', 'bangun', 'sistem', 'ikn', 'jalan']",1
Sprout Social,"Memiliki bentuk seperti burung Garuda, desainer istana di Ibu Kota Negara (IKN) Nusantara, Nyoman Nuarta menjelaskan maknanya.

https://t.co/qH1KRiCu9E","['milik', 'bentuk', 'burung', 'garuda', 'desainer', 'istana', 'kota', 'negara', 'ikn', 'nusantara', 'nyoman', 'nuarta', 'makna']",1
Twitter for iPhone,"Apapun bentuk proyek itu jelas menguntungkan.
Baik jalan alteri, tol apalagi infrastruktur IKN.

Tetapi beban hutang akan ditanggung rakyat.
Mereka hanya berfikir keuntungan pribadi dan kroninya.
Disini tentu semua harus mempertanyakan nasionalisme mereka.","['apa', 'bentuk', 'proyek', 'untung', 'jalan', 'alter', 'tol', 'infrastruktur', 'ikn', 'beban', 'hutang', 'tanggung', 'rakyat', 'pikir', 'untung', 'pribadi', 'kroni', 'nasionalisme']",-1
Twitter for iPhone,"Enaknya jadi presiden itu bisa pakai uang rakyat buat bikin yg kagak2, misalnya #IKN. Sistem perlu diperbaiki. Rasanya demokrasi Jerman, Jepang dll tak mungkin membuat keputusan ceroboh dan gak penting kayak gitu.","['enak', 'presiden', 'pakai', 'uang', 'rakyat', 'sistem', 'baik', 'demokrasi', 'jerman', 'jepang', 'putus', 'ceroboh']",-1
Echobox,Pemerintah menetapkan kriteria khusus bagi pegawai negeri sipil (PNS) yang dipindah ke Ibu Kota Negara (IKN) baru bernama Nusantara di Kalimantan Timur.  https://t.co/htboN6G3zU,"['perintah', 'tetap', 'kriteria', 'pegawai', 'negeri', 'sipil', 'pns', 'pindah', 'kota', 'negara', 'ikn', 'nama', 'nusantara', 'kalimantan', 'timur']",1
Twitter for Android,"Lemon cacat logika..

Monas itu kawasan hijau di tengah Jakarta dilindungi.
Sementara utk pembangunan IKN baru mengedepankan inisiatif hijau, konsep Forest City di sesuai dengan kondisi jadi kota hutan, gak asal tebang kaya monas tanpa kajian matang. https://t.co/a8zQa0qVkU","['lemon', 'cacat', 'logika', 'monas', 'kawasan', 'hijau', 'jakarta', 'lindung', 'bangun', 'ikn', 'depan', 'inisiatif', 'hijau', 'konsepforest', 'city', 'sesuai', 'kondisi', 'kota', 'hutan', 'tebang', 'monas', 'kaji', 'matang']",1
Twitter for Android,"KSP Moeldoko memastikan perpindahan ibu kota negara (IKN) dari Jakarta ke Kabupaten Penajam Paser Utara, Kaltim bukan unk tampung kelompok tertentu. Sebab, tujuannya adalah unk pemerataan pembangunan di seluruh wilayah Indonesia.
Jelas ya drun.😊
@KSPgoid
https://t.co/VMD0X5RpXl https://t.co/PDnIzUzCaE","['moeldoko', 'pindah', 'kota', 'negara', 'ikn', 'jakarta', 'kabupaten', 'najam', 'paser', 'utara', 'kaltim', 'unk', 'tampung', 'kelompok', 'tuju', 'unk', 'perata', 'bangun', 'wilayah', 'indonesia', 'drun']",1
dlvr.it,Banyak target dan inovasi yang coba dihadirkan pemerintah dalam perencanaan pembangunan Ibu Kota Negara (IKN). Salah satunya berkaitan dengan lingkungan. https://t.co/uDSJSigY4j,"['target', 'inovasi', 'coba', 'hadir', 'perintah', 'rencana', 'bangun', 'kota', 'negara', 'ikn', 'salah', 'satu', 'kait', 'lingkung']",1
IFTTT,PebisnisMuslim News: Segudang Masalah Ekonomi dan Lingkungan Intai Pemindahan IKN https://t.co/HxBR827boA,"['pebisnismuslim', 'news', 'gudang', 'ekonomi', 'lingkung', 'intai', 'pindah', 'ikn']",-1
Twitter for Android,"Kominfo: Desain Infrastruktur Komunikasi IKN Nusantara Sudah Rampung 

Kominfo telah merampungkan desain infrastruktur untuk menunjang sistem komunikasi di Ibu Kota Negara (IKN) Nusantara.
@kemkominfo @PlateJohnny https://t.co/IzVdWqpWfj","['kominfo', 'desain', 'infrastruktur', 'komunikasi', 'ikn', 'nusantara', 'rampung', 'kominfo', 'rampung', 'desain', 'infrastruktur', 'tunjang', 'sistem', 'komunikasi', 'kota', 'negara', 'ikn', 'nusantara']",1
Twitter for Android,"Kepala Staf Kepresidenan Moeldoko memastikan perpindahan ibu kota negara (IKN) dari Jakarta ke Kabupaten Penajam Paser Utara, Kalimantan Timur bukan untuk tampung kelompok tertentu.™
@Dr_Moeldoko 
@KSPgoid 
https://t.co/EX3yRrP3qe","['kepala', 'staf', 'presiden', 'moeldoko', 'pindah', 'kota', 'negara', 'ikn', 'jakarta', 'kabupaten', 'najam', 'paser', 'utara', 'kalimantan', 'timur', 'tampung', 'kelompok']",1
Twitter for Android,"Kepala Staf Kepresidenan Moeldoko mengatakan pemindahan ibu kota negara (IKN) ke Kalimantan Timur tidak akan mengabaikan sumber daya manusia (SDM) setempat, baik mulai dari awal pembangunan hingga sistem IKN berjalan.™
@Dr_Moeldoko 
@KSPgoid 
https://t.co/863gYIVoKj","['kepala', 'staf', 'presiden', 'moeldoko', 'pindah', 'kota', 'negara', 'ikn', 'kalimantan', 'timur', 'abai', 'sumber', 'daya', 'manusia', 'sdm', 'bangun', 'sistem', 'ikn', 'jalan']",1
Twitter for Android,"Prihatin sekali melihat rezim ini. Kesana kemari mencari dana untuk membangun IKN baru.

Padahal di situasi sudah punya IKN, utang negara mencekik APBN, kekayaan alam dikuras asing-swasta &amp; pandemi yg bikin rakyat menderita.

Follow IG @dakwah.sumsel 

Ikutilah event besar https://t.co/2SUbKfOlXe","['prihatin', 'rezim', 'kesana', 'kemari', 'cari', 'dana', 'bangun', 'ikn', 'situasi', 'ikn', 'utang', 'negara', 'cekik', 'apbn', 'kaya', 'alam', 'kuras', 'asingswasta', 'pandemi', 'rakyat', 'derita', 'ig', 'sumsel', 'ikut', 'event']",-1
Twitter for Android,"..https://t.co/5x70BO2bE8

Perumahan bagi aparatur sipil negara/pegawai negeri sipil (ASN/PNS) di ibu kota negara Nusantara di Kalimantan Timur (Kaltim) mulai dibangun pada 2022-2024.","['rumah', 'aparatur', 'sipil', 'negarapegawai', 'negeri', 'sipil', 'asnpns', 'kota', 'negara', 'nusantara', 'kalimantan', 'timur', 'kaltim', 'bangun']",1
Twitter for Android,"Moeldoko
IKN adalah warisan yang layak untuk generasi penerus bangsa. Pemerintah harus memikirkan masa depan yang lebih baik untuk generasi penerus.

 https://t.co/8CfTEDQXFq","['moeldoko', 'ikn', 'waris', 'layak', 'generasi', 'terus', 'bangsa', 'perintah', 'pikir', 'generasi', 'terus']",1
Twitter Web App,"""MENJADI NEGARA MAJU &amp; TERKUAT DI DUNIA"" adalah harapan kita bersama.

Semua dimulai dari sini:
#IbuKotaNegara 

https://t.co/refvSBZyPu","['negara', 'maju', 'kuat', 'dunia', 'harap']",1
Twitter Web App,"Menteri PUPR  Basuki Hadimuljono : Pembangunan IKN bukan sekadar memindahkan kota dan gedung-gedung pusat pemerintahan. Tetapi juga merencanakan pusat perkotaan yang modern dengan prinsip IKN Nusantara sebagai suatu Future Smart Forest City of Indonesia.

https://t.co/0f3W2gfCwZ https://t.co/lGWw8FHgZD","['menteri', 'pupr', 'basuki', 'hadimuljono', 'bangun', 'ikn', 'pindah', 'kota', 'gedunggedung', 'pusat', 'perintah', 'rencana', 'pusat', 'kota', 'modern', 'prinsip', 'ikn', 'nusantara', 'future', 'smart', 'forest', 'city', 'indonesia']",1
Twitter for Android,"Diskusi pemindahan ibu kota telah melibatkan banyak pihak, terutama masyarkat lokal, mulai perencanaan sampai pelaksanaannya.
KSP @Dr_Moeldoko mengajak pemindahan IKN harus dipandang secara utuh.
 https://t.co/hEQfPAls2z","['diskusi', 'pindah', 'kota', 'libat', 'masyarkat', 'lokal', 'rencana', 'laksana', 'ajak', 'pindah', 'ikn', 'pandang', 'utuh']",1
Twitter for Android,"""Kota bersama lingkungan alami dan lingkungan binaan berperan penting dalam mentransformasi budaya manusia indonesia yang baru dan relevan dengan perkembangan masa kini dan siap untuk masa depan,"" kata @jokowi dalam acara RRI Beranda Nusantara.

https://t.co/WJ69eovwNe https://t.co/nwufRP3APa","['kota', 'lingkung', 'alami', 'lingkung', 'bina', 'peran', 'transformasi', 'budaya', 'manusia', 'indonesia', 'relevan', 'kembang', 'acara', 'rri', 'beranda', 'nusantara']",1
Twitter for Android,"Seluruh masyarakat Indonesia yang saya cintai. Pemindahan Ibu Kota Negara ke Nusantara bukan sekadar memindahkan ASN dan membangun gedung-gedung pemerintahan.

Pemindahan IKN adalah lompatan untuk melakukan transformasi bangsa menuju Indonesia Maju.

https://t.co/pBSLNlYz0S","['masyarakat', 'indonesia', 'cinta', 'pindah', 'kota', 'negara', 'nusantara', 'pindah', 'bangun', 'gedunggedung', 'perintah', 'pindah', 'ikn', 'lompat', 'transformasi', 'bangsa', 'indonesia', 'maju']",1
Twitter for Android,"KSP Moeldoko meminta semua pihak dpt mendukung pembangunan IKN di Kalimantan Timur. 
KSP Moeldoko menekankan bhw pembangunan IKN adlh utk kepentingan seluruh bangsa, bukan hanya golongan tertentu saja.

@Dr_Moeldoko

https://t.co/y1SzjOXb1B","['moeldoko', 'dukung', 'bangun', 'ikn', 'kalimantan', 'timur', 'moeldoko', 'tekan', 'pembangunaniknadlh', 'penting', 'bangsa', 'golong']",1
Twitter for Android,"Mantan Panglima TNI @Dr_Moeldoko menyebut, dalam pembangunan IKN akan menyerap seluruh aspirasi masyarakat dan pandangan dari para tokoh dan ahli. Diharapkan juga ada aspirasi konstruktif untuk membuat seluruh tahapan pembangunan IKN berjalan lancar.
 https://t.co/24cYUuWQGk https://t.co/7NVefYAuDi","['mantan', 'panglima', 'tni', 'sebut', 'bangun', 'ikn', 'serap', 'aspirasi', 'masyarakat', 'pandang', 'tokoh', 'ahli', 'harap', 'aspirasi', 'konstruktif', 'tahap', 'bangun', 'ikn', 'jalan', 'lancar']",1
Echobox,Jokowi secara resmi telah meneken Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (IKN).  https://t.co/pFWXEkudoo,"['jokowi', 'resmi', 'teken', 'undangundang', 'nomor', 'kota', 'negara', 'ikn']",1
Twitter for Android,"""[DISKUSI SERI #1 DISKUSI AKADEMIK: ARAH PEMBANGUNAN IBU KOTA NEGARA NUSANTARA]
Diskusi ini akan dilaksanakan pada:
📆: Sabtu, 26 Februari 2022
⏰ : 19.00 - selesai
📍: Zoom Meeting https://t.co/QbxqtVZg3L
Pembicara:
1. Herdiansyah Hamzah
2. Fitriani Ahlan Sjarif
3. Yance Arizona https://t.co/medznD4BPN","['diskusi', 'seri', 'diskusi', 'akademik', 'arah', 'bangun', 'kota', 'negara', 'nusantara', 'diskusi', 'laksana', 'sabtu', 'februari', 'selesai', 'zoom', 'meeting', 'bicara', 'herdiansyah', 'hamzah', 'fitriani', 'ahlan', 'sjarif', 'yance', 'arizona']",1
Twitter Web App,"""IKN adalah Satuan Pemerintahan Daerah yang bersifat khusus setingkat provinsi,"" kata Tim Komunikasi IKN Bappenas, Sidik Pramono, kepada https://t.co/4VOOkFiGyW, Rabu (23/2/2022). &gt; #Nasional #JernihkanHarapan https://t.co/GToop4m5uQ","['ikn', 'satu', 'perintah', 'daerah', 'sifat', 'tingkat', 'provinsi', 'tim', 'komunikasi', 'ikn', 'bappenas', 'sidik', 'pramono', 'rabu']",1
pramborsfm.com,"Akan Ada Insentif dari Pemerintah Agar Generasi Muda Bisa Menetap di IKN
 
#PramborsNews 
https://t.co/2jluPTXUZd","['insentif', 'perintah', 'generasi', 'muda', 'tetap', 'ikn']",1
TweetDeck,"“Di dalam sayap (Garuda) itu ada hutannya. Jadi kalau Bapak Presiden ingin rapat di bawah pohon tetapi tidak kehujanan maka di situ tempatnya”

https://t.co/wG8AkUun67","['sayap', 'garuda', 'hutan', 'presiden', 'rapat', 'pohon', 'hujan', 'situ', 'tempat']",1
TweetDeck,"""Sudah ada lahan dua hektar di Penajam siap bangun kantor pusat PP. Lahannya pinggir laut. Jangan lupa, nanti kantor pusat PP di Kaltim,"" ungkap Ketua Majelis Pimpinan Wilayah (MPW) Pemuda Pancasila Kaltim, Said Amin - #Regional https://t.co/VfMLezNyIh","['lahan', 'hektar', 'najam', 'bangun', 'kantor', 'pusat', 'lahan', 'pinggir', 'laut', 'lupa', 'kantor', 'pusat', 'kaltim', 'ketua', 'majelis', 'pimpin', 'wilayah', 'mpw', 'pemuda', 'pancasila', 'kaltim', 'said', 'amin']",1
